TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
1066.29111318663,2,30454.3074411104,66046.2859385656,472.943041880985,482.347012108775,8.80288035981357,0.229734328956296,0,-175.252109310096,-121.183090248318,121.151076382791,26534.4679758587,-33.0855892181396,-8.54635173339995,NaN,NaN,NaN
1066.51111318659,2,30409.038922351,65965.014615402,472.804218091079,482.201965702163,8.80141122452915,0.2297691709016,0,-175.237213189416,-121.103326611697,121.071358546462,26503.7241241064,-33.1088665008545,-8.66161606617577,NaN,NaN,NaN
1066.73111318656,2,30363.6923553631,65883.7879922375,472.666227648869,482.057735458037,8.79994256608188,0.229810610134226,0,-175.222220144964,-121.02347961099,120.991557297897,26470.6096096836,-33.1321422576904,-8.77716169180395,NaN,NaN,NaN
1066.95111318652,2,30318.2662157488,65802.6039357346,472.529073596877,481.914324378294,8.79847343079746,0.229846068460287,0,-175.207164935638,-120.9435533649,120.911679456612,26435.0358839604,-33.1554077148437,-8.89298916015209,NaN,NaN,NaN
1067.17111318649,2,30272.761711448,65721.4679720106,472.392756780499,481.771733315272,8.79700429551303,0.229885358164434,0,-175.192041962594,-120.863544379961,120.831717900717,26388.9925812295,-33.1786674499512,-9.0090990213351,NaN,NaN,NaN
1067.39111318645,2,30227.1777925545,65640.3764930746,472.257279747451,481.629964787605,8.79553563706577,0.229923713950675,0,-175.176840179881,-120.783466207499,120.751688581335,26345.77304477,-33.2019149780273,-9.12549182497172,NaN,NaN,NaN
1067.61111318642,2,30181.5134075514,65559.3406302771,472.12264496161,481.489021231555,8.79406650178134,0.229961130193344,0,-175.161527585092,-120.703326885166,120.671597860901,26300.4781058318,-33.2251350402832,-9.24216812016394,NaN,NaN,NaN
1067.83111318638,2,30135.7697908159,65478.3414463835,471.988852784644,481.348903020347,8.79259736649692,0.229999460604401,0,-175.146130438772,-120.623122690385,120.591441773048,26251.7402661323,-33.2483364105225,-9.35912845596292,NaN,NaN,NaN
1068.05111318635,2,30089.9468907015,65397.3900922397,471.855905102813,481.209612027308,8.79112870804966,0.230038749934376,0,-175.13063537102,-120.5428586716,120.511226265723,26191.5294366444,-33.2715087890625,-9.47637338131706,NaN,NaN,NaN
1068.27111318631,2,30044.0440848073,65316.4885387901,471.723803655539,481.071149971309,8.78965957276523,0.230077170031352,0,-175.115119454277,-120.462502272295,120.430920042863,26131.8245636569,-33.2946907043457,-9.59390344476549,NaN,NaN,NaN
1068.49111318628,2,29998.061250052,65235.6290695627,471.592550719395,480.933519115081,8.78819091431797,0.230115587804395,0,-175.099507766277,-120.382064241691,120.35053187515,26070.560217005,-33.3178642272949,-9.71171919467269,NaN,NaN,NaN
1068.71111318624,2,29951.9982636674,65154.8192561315,471.462148060653,480.796721212393,8.7867222558707,0.230154022663623,0,-175.083740720895,-120.301545239171,120.270062991614,26015.5452939329,-33.3410369873047,-9.82982117918145,NaN,NaN,NaN
1068.93111318621,2,29905.8550030842,65074.0590230999,471.332597637917,480.660758209355,8.78525312058628,0.230192445065015,0,-175.067847137404,-120.220963174622,120.189528842663,25963.8725962239,-33.3641876220703,-9.94820994621043,NaN,NaN,NaN
1069.15111318617,2,29859.6313453338,64993.3386566892,471.203901018356,480.525631662486,8.78378398530185,0.230230901234258,0,-175.051856101216,-120.140319731128,120.108936139868,25907.3010715854,-33.3873168945313,-10.066886043381,NaN,NaN,NaN
1069.37111318613,2,29813.3271676024,64912.6697375459,471.076059617551,480.391342977809,8.78231532685459,0.230269356846343,0,-175.035784222202,-120.059629796018,120.028295321903,25848.8492148733,-33.4104152679443,-10.1858500179581,NaN,NaN,NaN
1069.5911131861,2,29766.9423475339,64832.0425528158,470.949075114588,480.257893825591,8.78084619157016,0.230307795985763,0,-175.019672055138,-119.978847542739,119.947563386436,25798.1777811732,-33.4335083007812,-10.3051024168246,NaN,NaN,NaN
